Gene_ID	A.Priori.Candidate.Gene.Pathway	chr_v4	start_v4	end_v4	RefGen_v4.Annotated.Gene.Function..raw.	Gene.Name	functional.annotation	B73_dark_control	B73_light_control	B73_light_dark	b97_dark_control	b97_light_control	b97_light_dark	Ki11_dark_control	Ki11_light_control	Ki11_light_dark	M37W_dark_control	M37W_light_control	M37W_light_dark	MS71_dark_control	MS71_light_control	MS71_light_dark	NC358_dark_control	NC358_light_control	NC358_light_dark	OH7B_dark_control	OH7B_light_control	OH7B_light_dark
Zm00001d045383	IPP Synthesis	9	20241125	20246184	 dxs3;deoxy xylulose synthase3:	dxs3	1-deoxy-D-xylulose 5-phosphate synthase	0.114409339520234	0.195214163670588	0.637699327527851	0.998791793934493	0.481706528327181	0.501927494341224	0.170179464930413	0.274546598137311	0.745376030759665	0.653900347125064	0.231662490786821	0.106861602820287	0.646174206916616	0.221112943824156	0.521103805590913	0.637493328965806	0.651013315961236	0.999516883374355	0.616906902996806	0.509937383432844	0.964116293775559
Zm00001d045450	Chorismate/Tyrosine Synthesis	9	22538569	22542325	 eps1;enolpyruvylshikimate phosphate synthase1: unpubl sequence	eps1	RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta	0.435785264660284	0.53495019526642	0.970797638298301	0.116554595882865	0.433408792778507	0.0618546784859236	0.13018350285933	0.288816151134885	0.491169511585949	0.916935312347018	0.687823114941085	0.493434063271563	0.0952718767560157	0.167434331099201	0.77042295233978	0.956353166600674	0.896667391991928	0.984389360260404	0.208335670058238	0.267419020408208	0.957106061504981
Zm00001d045610	Tryosine Degradation	9	28669344	28671875	Homogentisate 12-dioxygenase	hgo	homogentisate 1,2-dioxygenase	0.857545141899808	0.897208449513963	0.629013533768083	0.131198800009515	0.690940315537504	0.0869600545292701	0.143218804955528	0.302469478411317	0.692629661418218	0.53617402612021	0.653992514428438	0.960289835954723	0.514749383046413	0.90153732308155	0.733103215180094	0.309704229402031	0.972681818406513	0.266299753803068	0.418836386304777	0.698604497259729	0.826435896664729
Zm00001d046168	Chorismate/Tyrosine Synthesis	9	68800140	68802556	Arogenate dehydrogenase 1 chloroplastic	arodeH2-d	arogenate dehydrogenase	0.956049676132439	0.821963921649882	0.943177805594407	0.910552252337815	0.977827986719739	0.974143182546465	0.332891427424655	0.776399523679935	0.56325510928365	0.377575029444187	0.159087608539988	0.0509829194348913	0.769133110846742	0.194103683968366	0.368368383091055	0.313307645472321	0.995993368817166	0.338444936745589	0.87171370303924	0.842610456800492	0.58398726206997
Zm00001d046558	Tocochromanol Pathway	9	95895575	95899061	 hggt1;homogentisate geranylgeranyl transferase1: vitamin E synthesis; contributes to variation in levels of tocotrienol (Lipka et al 2013)	hggt1	homogentisate phytyltransferase	0.45163263343608	0.682086596461262	0.204051064503367	0.547662933640532	0.998485288441403	0.572504555794334	0.548211003929262	0.548156964108927	0.999999990122218	3.19198549754152e-05	5.95454844748433e-05	0.229620611929593	NA	NA	NA	0.902177472409803	0.732675858724568	0.935152364798663	0.889826628405855	0.903635844258504	0.674063251331536
Zm00001d046909	Tocochromanol Pathway	9	110047719	110058786	Homogentisate phytyltransferase 1 chloroplastic	vte2.1	homogentisate phytyltransferase	0.838344216215072	0.959648083941083	0.698614885687293	0.607224966772564	0.827345795998284	0.386571085114736	0.915852615560698	0.940997248902445	0.765690310977093	0.990271123277687	0.410722410838296	0.452910083413587	0.44914239937904	0.615465544693334	0.930182267808953	0.217896495642531	0.222853770481091	0.0660621939913858	0.179490433402641	0.0818148011418603	0.619185351311325
Zm00001d047755	Chorismate/Tyrosine Synthesis	9	140918274	140926061	Arogenate dehydratase/prephenate dehydratase 2 chloroplastic	adt2-c	arogenate dehydratase	0.421549458518322	0.480217562137173	0.982995683746885	0.491192878425634	0.0226061375410859	0.045517075294595	0.294696416742204	0.355146443679141	0.961419149419701	0.525550299152174	0.689713684651574	0.240214782753775	0.256952680229814	0.34733061865784	0.941089927175561	0.966278625141168	0.877774365065111	0.755636124834974	0.759534677561857	0.617387909673808	0.32171693461785
Zm00001d047896	Chorismate/Tyrosine Synthesis	9	144617709	144628809	Chorismate synthase chloroplastic	cms-b	chorismate synthase, putative / 5-enolpyruvylshikimate-3-phosphate phospholyase, putative	0.893619074288314	0.999948488686942	0.897545896102094	0.0283061916264326	0.375195811704913	0.0735283852062605	0.280502310957246	0.759161109597976	0.148468570297652	0.960238567592029	0.852475637794541	0.958351370710398	0.0792210021406403	0.0440346371172261	0.389474388135976	0.872621737657021	0.846271819469519	0.58874245565605	0.959839433572712	0.439903182118447	0.539144336895706
Zm00001d048560	Chorismate/Tyrosine Synthesis	9	158683140	158684127	Glutathione S-transferase U16	gstu16	glutathione S-transferase TAU	0.94970284091073	0.981795754370574	0.880172493243937	0.720805526629288	0.580306852517929	0.959148435425411	0.646957356744928	0.852440152419345	0.91581058000423	0.952406748843325	0.119403930986431	0.138600889783413	0.509485676095106	0.287396130220604	0.132955038425539	0.86288923916293	0.459863783781329	0.712785885726607	0.0957697260712909	0.140915900915407	0.731786385303168
Zm00001d048736	Tryosine Degradation	4	4607651	4610357	S-alkyl-thiohydroximate lyase SUR1	sur1-a	Tyrosine transaminase family protein	0.41964132349299	0.535274793276735	0.959490525449085	0.408964907090896	0.316019305575276	0.932042580509917	0.163209938667663	0.574931262258789	0.431578746216494	0.718516484383617	0.370231816618722	0.683876700166522	0.364275368884244	0.560802096453292	0.882169239995913	0.317950108523681	0.969583380507866	0.256867458691036	0.376035717573276	0.358157122221603	0.998404728178658
Zm00001d049046	Tocochromanol Pathway	4	13840987	13856256	Protein kinase superfamily protein	abc1k3-a	Protein kinase superfamily protein	0.25533239821998	0.380423203958571	0.84206993897364	0.75379257717389	0.665224745527785	0.981247287368536	0.247245295738226	0.993543945730075	0.265192842202218	0.698566569688559	0.429466232633008	0.234336984795591	0.738441677981371	0.677874457535192	0.991159480897273	0.90024524634805	0.513521459296499	0.73331228960918	0.653320812565439	0.56802800993001	0.983924559800254
Zm00001d050412	Chorismate/Tyrosine Synthesis	4	86684719	86687129	Chorismate mutase 2	cmu2-a	chorismate mutase	0.968572181537565	0.0578965475318898	0.0533267071306448	0.997917269566816	0.562472791702375	0.588365718733587	0.233010399158731	0.547134744348819	0.54894154602613	NA	NA	NA	NA	NA	NA	0.545522602134816	0.550900995373687	0.999902171514201	1	0.538784529152348	0.538784529152348
Zm00001d051458	IPP Synthesis	4	159348371	159355666	 mecs1;methyl erythritol cyclodiphosphate synthase1:	mecs1	isoprenoid F	0.15551114436148	0.842908973917175	0.254015552276954	NA	NA	NA	0.995447219303445	0.92284209513884	0.953204851801782	0.253045165143481	0.884011626697898	0.18788860411515	0.179625454428688	0.822261392598331	0.308232571061733	0.266580089353034	0.701798725915499	0.495679322200284	0.215611259040348	0.997839739178829	0.20760239665032
Zm00001d051567	chlorophyll degradation	4	162923074	162924909	alpha/beta-Hydrolases superfamily protein	abh	alpha/beta-Hydrolases superfamily protein	0.450684845507506	0.0879640705146794	0.27058464899514	0.0537940889683926	0.970151512193707	0.0497863150630578	0.378412250600205	0.989366391591656	0.342703568089823	0.945347359269701	0.253054082945043	0.206949553782929	0.857819727223988	0.0641799821728982	0.0936259004587718	0.324193000651143	0.150543716514822	0.0642219022211459	0.0134214640445687	0.496449326521771	0.0082071779592594
Zm00001d052247	Chorismate/Tyrosine Synthesis	4	184666747	184669386	Shikimate kinase 1 chloroplastic	sk1-b	shikimate kinase	NA	NA	NA	0.59695816490288	0.982516510657192	0.678295316657016	0.327907129337119	0.207423203014422	0.784059271473345	0.818827033401744	0.999780851395028	0.828106742462354	0.765913652069231	0.750280866587706	0.999417865749501	0.220281859166632	0.899952705306847	0.151251400552919	0.710366341624501	0.571364285590224	0.95958658828921
Zm00001d052797	Chorismate/Tyrosine Synthesis	4	201290250	201299726	Phospho-2-dehydro-3-deoxyheptonate aldolase 2 chloroplastic	dhs2-d	Class-II DAHP synthetase family protein	0.939797193751982	0.993378305158156	0.898362557496399	0.038880094292526	0.0218734656278269	0.253319528559197	0.175288694290109	0.704159934012698	0.370095085574364	0.978357044852233	0.746191902089996	0.841028769200842	0.869460328722963	0.225106741710244	0.357036519023339	0.898103406841258	0.455860043197519	0.303903933021566	0.129501592066726	0.188330291588932	0.895258420812971
Zm00001d053107	Tryosine Degradation	4	214129873	214132827	Tyrosine aminotransferase	sur1-b	Tyrosine transaminase family protein	0.0782211510659805	0.0399943497921096	0.600357809368423	0.940638331976421	0.796181699309847	0.938935690940112	0.999668931486708	0.982085553938632	0.986542910193381	0.999329234822115	0.902875970804125	0.916682210198027	0.522930503696148	0.637257092431318	0.255355090723496	0.484114940574015	0.863278646181451	0.712375426628674	0.27965071309736	0.922180165564674	0.217931953031374
Zm00001d053281	Tryosine Degradation	4	223892837	223896295	 naat1;nicotianamine aminotransferase1: similar to rice NAAT1 gene likely involved in iron uptake.	naat1	Tyrosine transaminase family protein	0.543030125367509	0.850290313862229	0.359222160611945	NA	NA	NA	0.378705410128908	0.858488549112921	0.60727334174181	0.159417052312612	0.931398961290319	0.119200455938952	0.553801585046591	0.997979760986126	0.582754071080931	0.124406187597166	0.944267425503193	0.0971084203675302	0.733184622369522	0.459146301508119	0.843780648761997
Zm00001d053663	Tryosine Degradation	4	238377007	238380691	Fumarylacetoacetase	fahd-c	fumarylacetoacetase, putative	0.979773512402009	0.954362419201963	0.882430767185321	0.858348835610469	0.67109280379626	0.450181074556173	0.486452482150431	0.305970512414461	0.81264116596866	0.986192483541489	0.199070425442686	0.181487304713863	0.389971665509799	0.515962709461595	0.947827927226112	0.695002079480289	0.0585121795317756	0.0438065798781503	0.508263243273193	0.42346499868127	0.977083639611163
Zm00001d053807	tetrapyrrole biosynthesis I (from glutamate)	4	241453021	241456437	Porphobilinogen deaminase chloroplastic	hemc-a	hydroxymethylbilane synthase	0.0474910636520283	0.212901947867665	0.249803295828316	0.984835222102432	0.575283751262899	0.648929444479585	0.138068190102956	0.909931614986075	0.112263862615785	NA	NA	NA	0.998672004626037	0.396614262290558	0.414561520459525	0.772244437274795	0.333619419950215	0.625118392066323	0.79843447226782	0.695256524536881	0.975047424062649
Zm00001d053953	Prenyl Group Synthesis	4	244172415	244173660	Lil3 protein  	lil3	Chlorophyll A-B binding family protein	0.700346607748375	0.413802037284364	0.818216719830961	0.766412812182676	0.599181728697416	0.933689952956234	NA	NA	NA	0.984709683044538	0.929806329308033	0.8605634992369	0.529936272969321	0.782743379702769	0.8524942875875	0.0770545069170743	0.0231094992912434	0.0099732058287445	0.969702747724413	0.523909410293061	0.424736099366659
